,type,reference,price,district,street,area,rooms,plant,lift,parking,description
165,Flat,/en/inmueble/99728338/,"475,000€","['\n\n\n\n\n\n\nFlat in El Raval', ' Barcelona\n\n\n475', '000€\n\n\n2 bed.\n120 m²\n3rd floor exterior with lift\n\n\nFlat in a renovated regal building with elevator\nThis charming flat is found in a 4th floor of a 1936 regal building', ' located in old town Barcelona', ' in the emblematic district of Ciutat Vella', ' part of one of the oldest neighbourhoods in the city of Barcelona']",El Raval,120 m²,2 bed.,3rd,with lift,,"Flat in a renovated regal building with elevator
This charming flat is found in a 4th floor of a 1936 regal building, located in old town Barcelona, in the emblematic district of Ciutat Vella, part of one of the oldest neighbourhoods in the city of Barcelona, El Raval.
The building has undergone a"
166,Flat,/en/inmueble/101588741/,"390,000€","['\n\n\n\n\n\n\nFlat in Vallcarca i els Penitents', ' Barcelona\n\n\n390', '000€\n\n\n2 bed.\n143 m²\nGround floor exterior with lift\n\n\nGround floor with terrace in Vallcarca-Penitents\nSpectacular triplex ground floor in a well preserved building with lift. It is a local conditioned as housing']",Vallcarca i els Penitents,143 m²,2 bed.,Ground,with lift,,"Ground floor with terrace in Vallcarca-Penitents
Spectacular triplex ground floor in a well preserved building with lift. It is a local conditioned as housing, recently refurbished with quality finishes. The property consists of three floors and the access is located on the middle floor. The entranc"
167,Terraced,/en/inmueble/96788213/,"950,000€","['\n\n\n\n\n\n\nTerraced house in Sant Gervasi - La Bonanova', ' Barcelona\n\n\n950', '000€\n\n\n1', '100']",Sant Gervasi - La Bonanova,206 m²,4 bed.,,,,"Charming house with garden in Bonanova.
Engel & Völkers presents this attractive house with a cozy private garden located in the surroundings of Torre Vilana in one of the most exclusive areas of Bonanova. The property was completely renovated in 2013.
The house is divided into 2 floors with a func"
168,Flat,/en/inmueble/97544370/,"1,930,000€","['\n\n\n\n\n\n\nFlat in Gran Via de les Corts Catalanes', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '930', '000€\n\n\n1', '960']",Gran Via de les Corts Catalanes,340 m²,4 bed.,1st,with lift,,"Refurbished apartment with terrace in Gran Via
We enter a large 290 sqm flat through a stately entrance hall with marble floors and original high ceilings. To the right we find the day area and to the left the night area. At the end of the hallway we enter a spectacular living-dining room with a lar"
169,Flat,/en/inmueble/99947885/,"640,000€","[""\n\n\n\n\n\n\nFlat in L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n640', '000€\n\n\n750', '000 €\n\n15%\n\n\n\n3 bed.\n98 m²\n5th floor exterior with lift\n\n\nMagnificent flat in Eixample Esquerra\nIn a classic building of Eixample Esquerra we find this magnificent apartment of approximately 100 square meters with three bedrooms and two bathrooms.\nUpon entering we find ourselves in the landing hall and the only hallway of the apartment']",L'Antiga Esquerra de l'Eixample,98 m²,3 bed.,5th,with lift,,"Magnificent flat in Eixample Esquerra
In a classic building of Eixample Esquerra we find this magnificent apartment of approximately 100 square meters with three bedrooms and two bathrooms.
Upon entering we find ourselves in the landing hall and the only hallway of the apartment, where we have the f"
170,Flat,/en/inmueble/98991184/,"725,000€","[""\n\n\n\n\n\n\nFlat in L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n725', '000€\n\n\n4 bed.\n134 m²\n3rd floor exterior with lift\n\n\nExcellent flat near Francesc Macià\nSpacious and updated flat of approximately 134sq m of total built surface and with most of the rooms exterior', ' in an unbeatable location of the city', ' close to Francesc Macià']",L'Antiga Esquerra de l'Eixample,134 m²,4 bed.,3rd,with lift,,"Excellent flat near Francesc Macià
Spacious and updated flat of approximately 134sq m of total built surface and with most of the rooms exterior, in an unbeatable location of the city, close to Francesc Macià, Turó Park and Av. Josep Tarradellas. This flat is ideal for optimal comfort due to the pos"
171,Flat,/en/inmueble/99619951/,"330,000€","[""\n\n\n\n\n\n\nFlat in La Font d'En Fargues"", ' Barcelona\n\n\n330', ""000€\n\n\n3 bed.\n89 m²\nGround floor exterior without lift\n\n\nGround floor with terrace in the Font d'en Fargues\nEngel & Völkers exclusively presents this fantastic opportunity in the best part of the Font d'en Fargues residential area. It is a completely exterior apartment of 67 sqm"", ' with a 73 sqm terrace. In a farm built in 1967']",La Font d'En Fargues,89 m²,3 bed.,Ground,without lift,,"Ground floor with terrace in the Font d'en Fargues
Engel & Völkers exclusively presents this fantastic opportunity in the best part of the Font d'en Fargues residential area. It is a completely exterior apartment of 67 sqm, with a 73 sqm terrace. In a farm built in 1967, this apartment includes 3 be"
172,Flat,/en/inmueble/99102990/,"549,000€","['\n\n\n\n\n\n\nFlat in Sant Pere - Santa Caterina i la Ribera', ' Barcelona\n\n\n549', '000€\n\n\n3 bed.\n145 m²\n1st floor exterior with lift\n\n\nSpacious apartment in Born neighborhood\nWe offer an original house with a distribution on the corner of two streets', ' very close to Vía Layetana and the Santa Catalina Market', ' in a 1900 building with an elevator and a reform in the 2000 year.\nIt has a constructed area of 125m2']",Sant Pere - Santa Cater,145 m²,3 bed.,1st,with lift,,"Spacious apartment in Born neighborhood
We offer an original house with a distribution on the corner of two streets, very close to Vía Layetana and the Santa Catalina Market, in a 1900 building with an elevator and a reform in the 2000 year.
It has a constructed area of 125m2, with a longitudinal di"
173,Flat,/en/inmueble/100843496/,"1,050,000€","[""\n\n\n\n\n\n\nFlat in La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '050', '000€\n\n\n5 bed.\n209 m²\n3rd floor exterior with lift\n\n\nLarge and bright apartment next to the Arc de Triomf\nEngel & Völkers presents a large and bright apartment in the heart of Barcelona', ' one corner from the Arc del Triunfo']",La Dreta de l'Eixample,209 m²,5 bed.,3rd,with lift,,"Large and bright apartment next to the Arc de Triomf
Engel & Völkers presents a large and bright apartment in the heart of Barcelona, one corner from the Arc del Triunfo, which we can see from one of the balconies of the house.
This fantastic apartment consists of 209 sqm built and 195 sqm habitabl"
174,Duplex,/en/inmueble/101336091/,"390,000€","['\n\n\n\n\n\n\nDuplex in Sant Pere - Santa Caterina i la Ribera', ' Barcelona\n\n\n390', '000€\n\n\n430', '000 €\n\n9%\n\n\n\n2 bed.\n82 m²\nGround floor exterior with lift\n\n\nNew Apartments in a Restored Medieval Building in El Born\nIn a quiet street next to the emblematic Born Market we find this corner building', ' of a total of 10 apartments', ' completely renovated maintaining its charm and original elements.\nIt has 2 bedroom apartments']",Sant Pere - Santa Cater,82 m²,2 bed.,Ground,with lift,,"New Apartments in a Restored Medieval Building in El Born
In a quiet street next to the emblematic Born Market we find this corner building, of a total of 10 apartments, completely renovated maintaining its charm and original elements.
It has 2 bedroom apartments, with balconies overlooking the str"
175,Flat,/en/inmueble/100827823/,"1,790,000€","['\n\n\n\n\n\n\nFlat in Pedralbes', ' Barcelona\n\n\n1', '790', '000€\nParking included\n\n\n3 bed.\n222 m²\n1st floor exterior with lift\n\n\nBright flat in Pedralbes ready to move in\nIn one of the most prestigious residential neighborhoods in Barcelona', ' Pedralbes', ' very well connected to the city center and the main exit routes from it']",Pedralbes,222 m²,3 bed.,1st,with lift,Parking included,"Bright flat in Pedralbes ready to move in
In one of the most prestigious residential neighborhoods in Barcelona, Pedralbes, very well connected to the city center and the main exit routes from it, as well as close to prestigious international schools and renowned medical centers. We locate this magn"
176,Flat,/en/inmueble/93738105/,"1,450,000€","['\n\n\n\n\n\n\nFlat in Sant Gervasi - Galvany', ' Barcelona\n\n\n1', '450', '000€\nParking included\n\n\n4 bed.\n200 m²\n4th floor exterior with lift\n\n\nFantastic high apartment near Turó Parc\nIn an excellent location in the Galvany neighborhood', ' in one of the most prestigious streets and close to Turó Parc', ' we present this magnificent high and bright apartment thanks to its double orientation. Apartment of approximately 200sqm built']",Sant Gervasi - Galvany,200 m²,4 bed.,4th,with lift,Parking included,"Fantastic high apartment near Turó Parc
In an excellent location in the Galvany neighborhood, in one of the most prestigious streets and close to Turó Parc, we present this magnificent high and bright apartment thanks to its double orientation. Apartment of approximately 200sqm built, with spacious"
177,Detached,/en/inmueble/99880656/,"5,000,000€","['\n\n\n\n\n\n\nDetached house in Sant Gervasi - La Bonanova', ' Barcelona\n\n\n5', '000', '000€\nParking included\n\n\n6 bed.\n639 m²\n\n\nBeautiful Modernist house in Sant Gervasi\nThis is a beautiful Modernist style house completely renovated', ' with private garden and outdoor saltwater pool.\nThe house enjoys total privacy and the natural light that are distributed throughout it', ' as well as many other virtues']",Sant Gervasi - La Bonanova,639 m²,6 bed.,,,Parking included,"Beautiful Modernist house in Sant Gervasi
This is a beautiful Modernist style house completely renovated, with private garden and outdoor saltwater pool.
The house enjoys total privacy and the natural light that are distributed throughout it, as well as many other virtues, are one of its main value"
178,Flat,/en/inmueble/97398481/,"570,000€","[""\n\n\n\n\n\n\nFlat in L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n570', '000€\n\n\n3 bed.\n117 m²\n4th floor exterior with lift\n\n\nFantastic property in Eixample Esquerra\nEngel and Völkers presents a classic property that preserves the high ceilings with mouldings on the living room from the beginning of the last century. The property has 117 sqm']",L'Antiga Esquerra de l'Eixample,117 m²,3 bed.,4th,with lift,,"Fantastic property in Eixample Esquerra
Engel and Völkers presents a classic property that preserves the high ceilings with mouldings on the living room from the beginning of the last century. The property has 117 sqm, three double bedrooms and two bathrooms. The property also has 5 balconies and a"
179,Flat,/en/inmueble/94285069/,"736,000€","[""\n\n\n\n\n\n\nFlat in La Dreta de l'Eixample"", ' Barcelona\n\n\n736', '000€\n\n\n3 bed.\n144 m²\n exterior with lift\n\n\nApartment to reform in Eixample\nWe are pleased to present this outstanding opportunity to create your dream residence on a prestigious avenue in the heart of Barcelona.\nThis historical regal building of 1900 is undergoing a full renovation of common areas', ' mechanical equipment']",La Dreta de l'Eixample,144 m²,3 bed.,,,,"Apartment to reform in Eixample
We are pleased to present this outstanding opportunity to create your dream residence on a prestigious avenue in the heart of Barcelona.
This historical regal building of 1900 is undergoing a full renovation of common areas, mechanical equipment, as well as a restora"
180,Flat,/en/inmueble/88934232/,"370,000€","['\n\n\n\n\n\n\nFlat in Sant Pere - Santa Caterina i la Ribera', ' Barcelona\n\n\n370', '000€\n\n\n1 bed.\n65 m²\n2nd floor exterior with lift\n\n\nSpacious renovated apartment in Born\nThis spacious flat has undergone an extensive renovation that has maximized the space and integrated the luxuries of a modern property. With high ceilings notable of the principal level']",Sant Pere - Santa Cater,65 m²,1 bed.,2nd,with lift,,"Spacious renovated apartment in Born
This spacious flat has undergone an extensive renovation that has maximized the space and integrated the luxuries of a modern property. With high ceilings notable of the principal level, the natural light travels throughout the property and imparts a sensation of"
181,Flat,/en/inmueble/101044355/,"335,000€","['\n\n\n\n\n\n\nFlat in El Raval', ' Barcelona\n\n\n335', '000€\n\n\n4 bed.\n149 m²\n exterior without lift\n\n\nRenovated first floor for sale in Raval Nord\nSplendid first floor apartment conditioned as an office and refurbished with high quality finishes in the heart of the historic center of Barcelona. Located in a pedestrian street of Raval Alto', ' very close to Plaça Universitat']",El Raval,149 m²,4 bed.,,,,"Renovated first floor for sale in Raval Nord
Splendid first floor apartment conditioned as an office and refurbished with high quality finishes in the heart of the historic center of Barcelona. Located in a pedestrian street of Raval Alto, very close to Plaça Universitat, next to Joaquín Costa stree"
182,Flat,/en/inmueble/97412987/,"365,000€","['\n\n\n\n\n\n\nFlat in Sant Pere - Santa Caterina i la Ribera', ' Barcelona\n\n\n365', '000€\n\n\n2 bed.\n60 m²\n3rd floor exterior without lift\n\n\nRenewed', ' two-double bedroom flat in Born\nThis two-bedroom flat offered as shown on the photos', ' new and after complete refurbishment', ' furniture and appliences included.\nIt is located on a small street within Sant Pere-Santa Caterina neighbourhood', ' but is not overlooking the street']",Sant Pere - Santa Cater,60 m²,2 bed.,3rd,without lift,,"Renewed, two-double bedroom flat in Born
This two-bedroom flat offered as shown on the photos, new and after complete refurbishment, furniture and appliences included.
It is located on a small street within Sant Pere-Santa Caterina neighbourhood, but is not overlooking the street, but a spacious int"
183,Flat,/en/inmueble/100815348/,"890,000€","[""\n\n\n\n\n\n\nFlat in La Dreta de l'Eixample"", ' Barcelona\n\n\n890', '000€\n\n\n950', '000 €\n\n6%\n\n\n\n4 bed.\n150 m²\n2nd floor exterior with lift\n\n\nFlat to refurbish with terrace in Eixample\nIt is located in a historic building from 1910', ' very well preserved', "" on the Dreta de l'Eixample"", ' the area where the Ildefons Cerdà project began', ' located in one of the streets where most of the buildings of great value are located. patrimonial']",La Dreta de l'Eixample,150 m²,4 bed.,2nd,with lift,,"Flat to refurbish with terrace in Eixample
It is located in a historic building from 1910, very well preserved, on the Dreta de l'Eixample, the area where the Ildefons Cerdà project began, located in one of the streets where most of the buildings of great value are located. patrimonial, and which al"
184,Flat,/en/inmueble/101588741/,"390,000€","['\n\n\n\n\n\n\nFlat in Vallcarca i els Penitents', ' Barcelona\n\n\n390', '000€\n\n\n2 bed.\n143 m²\nGround floor exterior with lift\n\n\nGround floor with terrace in Vallcarca-Penitents\nSpectacular triplex ground floor in a well preserved building with lift. It is a local conditioned as housing']",Vallcarca i els Penitents,143 m²,2 bed.,Ground,with lift,,"Ground floor with terrace in Vallcarca-Penitents
Spectacular triplex ground floor in a well preserved building with lift. It is a local conditioned as housing, recently refurbished with quality finishes. The property consists of three floors and the access is located on the middle floor. The entranc"
185,Flat,/en/inmueble/101597208/,"515,000€","['\n\n\n\n\n\n\nFlat in El Raval', ' Barcelona\n\n\n515', '000€\n\n\n2 bed.\n115 m²\n5th floor exterior with lift\n\n\nFabulous flat in Tallers street in Raval\nIn the heart of the old quarter of Barcelona', ' next to Las Ramblas', ' we find this fabulous apartment of 115 square meters.\nThe property is perfectly divided through a large corridor', ' in night zone and day zone. It consists of two double bedrooms']",El Raval,115 m²,2 bed.,5th,with lift,,"Fabulous flat in Tallers street in Raval
In the heart of the old quarter of Barcelona, next to Las Ramblas, we find this fabulous apartment of 115 square meters.
The property is perfectly divided through a large corridor, in night zone and day zone. It consists of two double bedrooms, one with a lar"
186,Flat,/en/inmueble/99556120/,"1,650,000€","[""\n\n\n\n\n\n\nFlat in La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '650', '000€\n\n\n3 bed.\n138 m²\n1st floor exterior with lift\n\n\nNew first floor flat facing Rambla Catalunya\nWe are pleased to present this completely refurbished finca regia with 17 contemporary designed apartments', ' located on the iconic Rambla de Catalunya in the heart of Barcelona. Set on a tree-lined']",La Dreta de l'Eixample,138 m²,3 bed.,1st,with lift,,"New first floor flat facing Rambla Catalunya
We are pleased to present this completely refurbished finca regia with 17 contemporary designed apartments, located on the iconic Rambla de Catalunya in the heart of Barcelona. Set on a tree-lined, semi-pedestrianized avenue known for both outdoor dining"
187,Flat,/en/inmueble/101131574/,"1,070,000€","['\n\n\n\n\n\n\nFlat in Sant Gervasi - Galvany', ' Barcelona\n\n\n1', '070', '000€\nParking included\n\n\n5 bed.\n170 m²\n1st floor exterior with lift\n\n\nExterior flat with swimming pool in Turo Park\nEngel & Völkers presents a comfortable', ' bright and elegant property in Turo Park. It is an exterior apartment and completely customizable according to the demands of the new owners.\nIt currently consists of a hall']",Sant Gervasi - Galvany,170 m²,5 bed.,1st,with lift,Parking included,"Exterior flat with swimming pool in Turo Park
Engel & Völkers presents a comfortable, bright and elegant property in Turo Park. It is an exterior apartment and completely customizable according to the demands of the new owners.
It currently consists of a hall, a spacious living room with access to a"
188,Penthouse,/en/inmueble/99586748/,"1,450,000€","['\n\n\n\n\n\n\nPenthouse in Sant Pere - Santa Caterina i la Ribera', ' Barcelona\n\n\n1', '450', '000€\n\n\n2 bed.\n195 m²\n4th floor exterior with lift\n\n\nOne of the kind industrial penthouse with terrace\nUnique penthouse in the luxury segment of the authentic industrial style. 3.80m ceilings', ' totally exterior', ' in a PRIME location', ' without car noise']",Sant Pere - Santa Cater,195 m²,2 bed.,4th,with lift,,"One of the kind industrial penthouse with terrace
Unique penthouse in the luxury segment of the authentic industrial style. 3.80m ceilings, totally exterior, in a PRIME location, without car noise, and with great unobstructed southbound views. It consists of the ground floor + upper floor (accessibl"
189,Flat,/en/inmueble/100843496/,"1,050,000€","[""\n\n\n\n\n\n\nFlat in La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '050', '000€\n\n\n5 bed.\n209 m²\n3rd floor exterior with lift\n\n\nLarge and bright apartment next to the Arc de Triomf\nEngel & Völkers presents a large and bright apartment in the heart of Barcelona', ' one corner from the Arc del Triunfo']",La Dreta de l'Eixample,209 m²,5 bed.,3rd,with lift,,"Large and bright apartment next to the Arc de Triomf
Engel & Völkers presents a large and bright apartment in the heart of Barcelona, one corner from the Arc del Triunfo, which we can see from one of the balconies of the house.
This fantastic apartment consists of 209 sqm built and 195 sqm habitabl"
190,Flat,/en/inmueble/101258277/,"255,000€","['\n\n\n\n\n\n\nFlat in El Raval', ' Barcelona\n\n\n255', '000€\n\n\n272', '000 €\n\n6%\n\n\n\n2 bed.\n69 m²\n3rd floor exterior with lift\n\n\nApartment with elevator near Ronda Sant Pau\nExclusive apartment in the Raval']",El Raval,69 m²,2 bed.,3rd,with lift,,"Apartment with elevator near Ronda Sant Pau
Exclusive apartment in the Raval, recently remodeled with finishing details that make it unique in its style with great potential for investors in a very well located royal building with elevator.
Located in a rehabilitation and urban growth area of the Ci"
191,Flat,/en/inmueble/100757414/,"325,000€","['\n\n\n\n\n\n\nFlat in plaza Cosmos', ' El Carmel', ' Barcelona\n\n\n325', '000€\nGarage optional 20', '000 €\n\n\n345', '000 €\n\n6%\n\n\n\n3 bed.\n93 m²\n1st floor exterior with lift\n\n\nApartment with terrace and views in La Teixonera\nEngel&Völkers exclusively presents this beautiful exterior apartment with terrace and parking. It is an apartment with double orientation', ' very bright', ' located on the first floor of a building from 2008']",plaza Cosmos,93 m²,3 bed.,1st,with lift,"Garage optional 20,000 €","Apartment with terrace and views in La Teixonera
Engel&Völkers exclusively presents this beautiful exterior apartment with terrace and parking. It is an apartment with double orientation, very bright, located on the first floor of a building from 2008, with parking on the same building for cars and"
192,Terraced,/en/inmueble/96788213/,"950,000€","['\n\n\n\n\n\n\nTerraced house in Sant Gervasi - La Bonanova', ' Barcelona\n\n\n950', '000€\n\n\n1', '100']",Sant Gervasi - La Bonanova,206 m²,4 bed.,,,,"Charming house with garden in Bonanova.
Engel & Völkers presents this attractive house with a cozy private garden located in the surroundings of Torre Vilana in one of the most exclusive areas of Bonanova. The property was completely renovated in 2013.
The house is divided into 2 floors with a func"
193,Flat,/en/inmueble/101581609/,"665,000€","['\n\n\n\n\n\n\nFlat in Sant Pere - Santa Caterina i la Ribera', ' Barcelona\n\n\n665', '000€\n\n\n3 bed.\n110 m²\n3rd floor exterior with lift\n\n\nApartment completely renovated in the Born\nWe present this spectacular renovated apartment in one of the most bohemian areas of the city']",Sant Pere - Santa Cater,110 m²,3 bed.,3rd,with lift,,"Apartment completely renovated in the Born
We present this spectacular renovated apartment in one of the most bohemian areas of the city, considered inspiration for artists and cultural mix.
Upon entering the property we find a large living room with kitchen with dining table integrated and very spa"
194,Flat,/en/inmueble/99932460/,"279,000€","[""\n\n\n\n\n\n\nFlat in La Vall d'Hebron - La Clota"", ' Barcelona\n\n\n279', ""000€\n\n\n1 bed.\n83 m²\n1st floor exterior with lift\n\n\nLoft in Vall d'Hebron\nEngel&Völkers exclusively presents this loft apartment"", ' located in the highly demanded Vila Olímpica de los Periodistas', ' a residential complex designed by architects Carles Ferraté and Robert Suso', ' consisting of pleasant squares isolated from traffic', ' with local stores']",La Vall d'Hebron - La Clota,83 m²,1 bed.,1st,with lift,,"Loft in Vall d'Hebron
Engel&Völkers exclusively presents this loft apartment, located in the highly demanded Vila Olímpica de los Periodistas, a residential complex designed by architects Carles Ferraté and Robert Suso, consisting of pleasant squares isolated from traffic, with local stores, superma"
195,Flat,/en/inmueble/100763910/,"1,150,000€","[""\n\n\n\n\n\n\nFlat in La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '150', '000€\n\n\n4 bed.\n221 m²\n2nd floor exterior with lift\n\n\nExceptional flat to refurbish in Eixample\nIt is located in a beautiful', ' well-preserved historic building from 1910 built by the renowned architect Juli Batllevell']",La Dreta de l'Eixample,221 m²,4 bed.,2nd,with lift,,"Exceptional flat to refurbish in Eixample
It is located in a beautiful, well-preserved historic building from 1910 built by the renowned architect Juli Batllevell, a disciple of Antoni Gaudí.
The flat is distributed on a typical Eixample plan floor that faces the street on one side and a cozy and qu"
196,Penthouse,/en/inmueble/100191095/,"295,000€","['\n\n\n\n\n\n\nPenthouse in El Gòtic', ' Barcelona\n\n\n295', '000€\n\n\n1 bed.\n53 m²\n4th floor exterior without lift\n\n\nFantastic renovated penthouse in Barri Gòtic\nFantastic penthouse renovated in 2017', ' located at the community terrace level on the fifth floor without elevator of a building in perfect condition in the heart of Barcelona on Portaferrissa street.\nIn the renovation']",El Gòtic,53 m²,1 bed.,4th,without lift,,"Fantastic renovated penthouse in Barri Gòtic
Fantastic penthouse renovated in 2017, located at the community terrace level on the fifth floor without elevator of a building in perfect condition in the heart of Barcelona on Portaferrissa street.
In the renovation, warm materials have been used such"
197,Flat,/en/inmueble/96153475/,"780,000€","['\n\n\n\n\n\n\nFlat in El Raval', ' Barcelona\n\n\n780', '000€\n\n\n3 bed.\n171 m²\n exterior with lift\n\n\nGrandiose apartment in restored building\nMajestic apartment with double height ceilings']",El Raval,171 m²,3 bed.,,,,"Grandiose apartment in restored building
Majestic apartment with double height ceilings, three balconies facing the street and a terrace with a patio. Restored regal estate on the Rambla de Catalunya.
The entrance to the apartment leads to a hall that leads to a big living room with access to a terr"
198,Flat,/en/inmueble/99102990/,"549,000€","['\n\n\n\n\n\n\nFlat in Sant Pere - Santa Caterina i la Ribera', ' Barcelona\n\n\n549', '000€\n\n\n3 bed.\n145 m²\n1st floor exterior with lift\n\n\nSpacious apartment in Born neighborhood\nWe offer an original house with a distribution on the corner of two streets', ' very close to Vía Layetana and the Santa Catalina Market', ' in a 1900 building with an elevator and a reform in the 2000 year.\nIt has a constructed area of 125m2']",Sant Pere - Santa Cater,145 m²,3 bed.,1st,with lift,,"Spacious apartment in Born neighborhood
We offer an original house with a distribution on the corner of two streets, very close to Vía Layetana and the Santa Catalina Market, in a 1900 building with an elevator and a reform in the 2000 year.
It has a constructed area of 125m2, with a longitudinal di"
199,Flat,/en/inmueble/99931258/,"790,000€","['\n\n\n\n\n\n\nFlat in La Teixonera', ' Barcelona\n\n\n790', '000€\nParking included\n\n\n3 bed.\n208 m²\n exterior with lift\n\n\nHouse with pool and parking in Vallcarca-Penitents\nWe are pleased to present this beautiful apartment with characteristics similar to a comfortable house', ' it is located at street level', ' a security door allows us to enter', ' to the left is the night area', ' made up of three bedrooms', ' two doubles']",La Teixonera,208 m²,3 bed.,,,Parking included,"House with pool and parking in Vallcarca-Penitents
We are pleased to present this beautiful apartment with characteristics similar to a comfortable house, it is located at street level, a security door allows us to enter, to the left is the night area, made up of three bedrooms, two doubles, the fir"
200,Flat,/en/inmueble/100743451/,"1,240,000€","['\n\n\n\n\n\n\nFlat in El Gòtic', ' Barcelona\n\n\n1', '240', '000€\n\n\n6 bed.\n232 m²\n4th floor exterior with lift\n\n\nPenthouse in the Gothic with large terrace\nUnique opportunity in the area. Two penthouses in a spectacular property next to Plaça de la Mercé', ' Medinacelli and Soho House', ' two streets away from the seafront.\nWe present two penthouses of 82 and 100 metres approximately']",El Gòtic,232 m²,6 bed.,4th,with lift,,"Penthouse in the Gothic with large terrace
Unique opportunity in the area. Two penthouses in a spectacular property next to Plaça de la Mercé, Medinacelli and Soho House, two streets away from the seafront.
We present two penthouses of 82 and 100 metres approximately, with a total of 6 bedrooms and"
201,Flat,/en/inmueble/99989919/,"1,049,000€","[""\n\n\n\n\n\n\nFlat in La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '049']",La Dreta de l'Eixample,167 m²,3 bed.,2nd,with lift,,"Charming apartment with terrace in Eixample Dret
We are pleased to introduce this charming apartment in the Quadrat d'Or in Barcelona. It is a double-oriented apartment that was renovated a few years ago with best qualities. The renovation was carried out keeping the essence of the flats of the Eixa"
202,Flat,/en/inmueble/101256732/,"395,000€","['\n\n\n\n\n\n\nFlat in El Raval', ' Barcelona\n\n\n395', '000€\n\n\n3 bed.\n106 m²\n exterior without lift\n\n\nCharming apartment with 4 balconies in El Raval\nEngel&Volkers exclusively presents a beautiful apartment in a building from the 1900s. This 106 m2 flat it is a corner building between two streets. With 4 balconies it has 3 bedrooms', ' 2 triples and 1 single', ' open kitchen to the living room']",El Raval,106 m²,3 bed.,,,,"Charming apartment with 4 balconies in El Raval
Engel&Volkers exclusively presents a beautiful apartment in a building from the 1900s. This 106 m2 flat it is a corner building between two streets. With 4 balconies it has 3 bedrooms, 2 triples and 1 single, open kitchen to the living room, 1 full bat"
203,Flat,/en/inmueble/101032447/,"1,090,000€","['\n\n\n\n\n\n\nFlat in Pedralbes', ' Barcelona\n\n\n1', '090', '000€\nParking included\n\n\n4 bed.\n120 m²\n3rd floor exterior with lift\n\n\nGreat apartment with pool and parking in Sarrià\nFrom Engel & Völkers we present a magnificent', ' bright', ' high apartment with communal area and swimming pool.\nIt is a flat with four bedrooms and two bathrooms renovated with great qualities and south orientation. The rooms are all exterior']",Pedralbes,120 m²,4 bed.,3rd,with lift,Parking included,"Great apartment with pool and parking in Sarrià
From Engel & Völkers we present a magnificent, bright, high apartment with communal area and swimming pool.
It is a flat with four bedrooms and two bathrooms renovated with great qualities and south orientation. The rooms are all exterior, bright and w"
204,Flat,/en/inmueble/100918062/,"550,000€","['\n\n\n\n\n\n\nFlat in El Gòtic', ' Barcelona\n\n\n550', '000€\n\n\n4 bed.\n142 m²\n3rd floor exterior with lift\n\n\nApartment in the Gothic Quarter\nAmazing opportunity in carrer Ample', ' 142 constructed square meters', ' building in very goodshape', ' entrance lobby just done', ' with lift. Ideal to refurbish en make an amazing apartment', ' high level apartemnt with natural light and great inner street views']",El Gòtic,142 m²,4 bed.,3rd,with lift,,"Apartment in the Gothic Quarter
Amazing opportunity in carrer Ample, 142 constructed square meters, building in very goodshape, entrance lobby just done, with lift. Ideal to refurbish en make an amazing apartment, high level apartemnt with natural light and great inner street views, which is hard to"
205,Flat,/en/inmueble/101198896/,"1,650,000€","['\n\n\n\n\n\n\nFlat in Pedralbes', ' Barcelona\n\n\n1', '650', '000€\nParking included\n\n\n1', '700', '000 €\n\n3%\n\n\n\n3 bed.\n154 m²\n3rd floor exterior with lift\n\n\nRenovated apartment with parking and pool in Pedralbes\nExclusive aparment in Pedralbes', ' building with garden', ' pool and parking space.\nSpectacular home of 145 m2 built', ' plus 13 m2 of terrace and 26 m2 of community areas. A parking space for car included in the price.\nThis magnificent home']",Pedralbes,154 m²,3 bed.,3rd,with lift,Parking included,"Renovated apartment with parking and pool in Pedralbes
Exclusive aparment in Pedralbes, building with garden, pool and parking space.
Spectacular home of 145 m2 built, plus 13 m2 of terrace and 26 m2 of community areas. A parking space for car included in the price.
This magnificent home, which is b"
206,Flat,/en/inmueble/83950120/,"1,040,000€","['\n\n\n\n\n\n\nFlat in El Gòtic', ' Barcelona\n\n\n1', '040']",El Gòtic,178 m²,2 bed.,2nd,with lift,,"Charming 2 flats on Ramblas
Newly renovated 2 apartments in one of the most emblematic streets of the city. Entering you find on the right a modern kitchen with quality finishes and Siemens brand in all appliances. On the left we find a spacious living room with 2 large windows and a balcony that ru"
